tracking_nr,order_nr,package_nr,fk_delivery_company,return_reasons,shipped_date,delivered_date,receivables,status
5005658169,392844692,MPDS-392844692-3836,1,,2018-07-17,2018-07-19,272,
5005658183,391613292,MPDS-391613292-7333,1,,2018-07-17,2018-07-20,296,
5005658190,396343292,MPDS-396343292-6496,1,,2018-07-17,2018-07-19,264.8,
5005658191,399723292,MPDS-399723292-8111,1,,2018-07-17,2018-07-19,348,
5005658194,319513292,MPDS-319513292-2687,1,,2018-07-17,2018-07-19,365,
5005658192,383973292,MPDS-383973292-2394,1,,2018-07-17,2018-07-20,244,
5005658199,359533292,MPDS-359533292-5139,1,,2018-07-17,2018-07-19,2344,
5005658374,385984692,MPDS-385984692-6301,1,,2018-07-17,2018-07-19,897.5,
5005658530,391213292,MPDS-391213292-1556,1,,2018-07-17,2018-07-21,1034,
5005658587,381534692,MPDS-381534692-5582,1,,2018-07-17,2018-07-20,398,
5005658533,337353292,MPDS-337353292-5967,1,R 6- Quality - wrong item,2018-07-17,2018-07-19,374.97,
5005657682,376463292,MPDS-376463292-2146,1,,2018-07-17,2018-07-21,565.33,
5005657883,396353292,MPDS-396353292-2758,1,,2018-07-17,2018-07-19,598,
5005658013,375733292,MPDS-375733292-2726,1,,2018-07-17,2018-07-19,562.85,
5005658661,379222692,379222692-6716,1,,2018-07-17,2018-07-20,174.5,
5005658663,383742692,383742692-1921,1,,2018-07-17,2018-07-19,1077.29,
5005658664,315922692,315922692-8912,1,,2018-07-17,2018-07-19,644,
5005657561,383631292,MPDS-383631292-4466,1,,2018-07-17,2018-07-19,683.17,
5005658668,383742692,383742692-4104,1,,2018-07-17,2018-07-19,362.08,
5005656814,371657292,MPDS-371657292-4917,1,,2018-07-17,2018-07-21,1498,
5005656865,379747292,MPDS-379747292-2920,1,,2018-07-17,2018-07-20,668.5,
5005657402,372641292,MPDS-372641292-2450,1,,2018-07-17,2018-07-19,1486.55,
5005657645,396243292,MPDS-396243292-5234,1,R 15- Quality - item defective after using it,2018-07-17,2018-07-19,944,
5005657810,386273292,MPDS-386273292-5237,1,,2018-07-17,2018-07-19,2594,
5005657984,345833292,MPDS-345833292-2094,1,,2018-07-17,2018-07-20,2144,
5005658670,385322692,385322692-8582,1,,2018-07-17,2018-07-19,1105,
5005655491,359429292,MPDS-359429292-1943,1,,2018-07-17,2018-07-20,1875,
5005656836,385515292,MPDS-385515292-9323,1,,2018-07-17,2018-07-19,187.87,
5005657048,397847292,MPDS-397847292-4901,1,,2018-07-17,2018-07-24,1144,
5005657058,365145292,MPDS-365145292-5865,1,,2018-07-17,2018-07-19,1244,
5005657318,393121292,MPDS-393121292-8453,1,,2018-07-17,2018-07-21,244,
5005657720,396343292,MPDS-396343292-8672,1,,2018-07-17,2018-07-19,269.8,
5005657751,394693292,MPDS-394693292-7783,1,,2018-07-17,2018-07-19,390,
5005657752,386483292,MPDS-386483292-6183,1,,2018-07-17,2018-07-19,390,
5005657758,345151292,MPDS-345151292-2533,1,,2018-07-17,2018-07-21,91.57,
5005657814,379851292,MPDS-379851292-7131,1,,2018-07-17,2018-07-20,248.5,
5005657815,372931292,MPDS-372931292-4536,1,,2018-07-17,2018-07-20,559.5,
5005657856,398423292,MPDS-398423292-9753,1,,2018-07-17,2018-07-20,638,
5005657857,364163292,MPDS-364163292-3505,1,,2018-07-17,2018-07-19,537,
5005657882,394251292,MPDS-394251292-9003,1,,2018-07-17,2018-07-19,435,
5005657913,382851292,MPDS-382851292-1697,1,,2018-07-17,2018-07-19,365.33,
5005657912,389381292,MPDS-389381292-2003,1,,2018-07-17,2018-07-19,229.8,
5005657915,393193292,MPDS-393193292-4862,1,,2018-07-17,2018-07-19,359.23,
5005657916,393371292,MPDS-393371292-1005,1,,2018-07-17,2018-07-19,321.11,
5005658393,388973292,MPDS-388973292-1805,1,,2018-07-17,2018-07-19,1098,
5005657359,348247292,MPDS-348247292-2001,1,,2018-07-17,2018-07-19,494,
5005658033,322913292,MPDS-322913292-4803,1,,2018-07-17,2018-07-19,362.16,
5005658373,343873292,MPDS-343873292-4855,1,,2018-07-17,2018-07-19,588.5,
5005658382,395713292,MPDS-395713292-4182,1,,2018-07-17,2018-07-19,460.17,
5005658387,378464692,MPDS-378464692-2247,1,,2018-07-17,2018-07-21,494,
5005658044,363953292,MPDS-363953292-3404,1,,2018-07-17,2018-07-19,671.53,
5005658027,394363292,MPDS-394363292-4594,1,R 11- Quality - item damaged,2018-07-17,2018-07-19,1026.77,
5005658399,397694692,MPDS-397694692-5025,1,,2018-07-17,2018-07-19,869.5,
5005657756,383923292,MPDS-383923292-5076,1,,2018-07-17,2018-07-23,635,
5005657823,388373292,MPDS-388373292-1357,1,,2018-07-17,2018-07-19,199,
5005657945,391193292,MPDS-391193292-5530,1,,2018-07-17,2018-07-20,521.5,
5005658312,398894692,MPDS-398894692-5772,1,,2018-07-17,2018-07-19,128.85,
5005658474,374964692,MPDS-374964692-5780,1,,2018-07-17,2018-07-19,434.5,
5005657737,342143292,MPDS-342143292-8188,1,,2018-07-17,2018-07-20,449.5,
5005657976,377563292,MPDS-377563292-1127,1,,2018-07-17,2018-07-19,298,
5005658066,396533292,MPDS-396533292-2899,1,,2018-07-17,2018-07-19,319,
5005657498,369551292,MPDS-369551292-5764,1,,2018-07-17,2018-07-23,1195,
5005657452,373841292,MPDS-373841292-4394,1,,2018-07-17,2018-07-20,588,
5005657456,385561292,MPDS-385561292-4668,1,,2018-07-17,2018-07-19,1153.42,
5005657457,385161292,MPDS-385161292-6989,1,,2018-07-17,2018-07-20,494.86,
5005657515,391361292,MPDS-391361292-3954,1,,2018-07-17,2018-07-19,534,
5005657556,399781292,MPDS-399781292-6856,1,,2018-07-17,2018-07-27,817.6,
5005658222,399643292,MPDS-399643292-4321,1,,2018-07-17,2018-07-20,899,
5005658205,383913292,MPDS-383913292-6768,1,,2018-07-17,2018-07-20,1198.5,
5005658351,391843292,MPDS-391843292-3981,1,,2018-07-17,2018-07-19,596,
5005658364,393123292,MPDS-393123292-6224,1,,2018-07-17,2018-07-19,588.5,
5005658372,395183292,MPDS-395183292-1491,1,,2018-07-17,2018-07-19,448,
5005655649,395579292,MPDS-395579292-2000,1,,2018-07-17,2018-07-19,982.43,
5005656815,376845292,MPDS-376845292-8121,1,,2018-07-17,2018-07-19,1365.33,
5005656828,312675292,MPDS-312675292-5749,1,,2018-07-17,2018-07-20,317.09,
5005657377,373381292,MPDS-373381292-3494,1,,2018-07-17,2018-07-19,494,
5005657780,392673292,MPDS-392673292-2459,1,,2018-07-17,2018-07-19,1898,
5005658014,391144692,MPDS-391144692-1203,1,,2018-07-17,2018-07-21,1444,
5005658380,397481292,MPDS-397481292-9807,1,,2018-07-17,2018-07-19,1099,
5005658560,318953292,MPDS-318953292-1208,1,,2018-07-17,2018-07-20,2748.99,
5005657003,377491292,MPDS-377491292-8579,1,,2018-07-17,2018-07-19,648,
5005657358,377461292,MPDS-377461292-4308,1,,2018-07-17,2018-07-20,1395,
5005657940,378121292,MPDS-378121292-7284,1,,2018-07-17,2018-07-20,716.33,
5005658295,374313292,MPDS-374313292-5742,1,,2018-07-17,2018-07-20,848,
5005656127,378188292,MPDS-378188292-9339,1,,2018-07-17,2018-07-24,998,
5005657189,397415292,MPDS-397415292-7231,1,,2018-07-17,2018-07-19,1899,
5005657270,397587292,MPDS-397587292-1609,1,,2018-07-17,2018-07-19,399,
5005657272,394117292,MPDS-394117292-6664,1,,2018-07-17,2018-07-19,194,
5005657530,387211292,MPDS-387211292-3898,1,,2018-07-17,2018-07-20,1098,
5005657681,396163292,MPDS-396163292-2881,1,,2018-07-17,2018-07-19,498,
5005657700,391263292,MPDS-391263292-6299,1,,2018-07-17,2018-07-19,832.17,
5005657715,363493292,MPDS-363493292-4833,1,,2018-07-17,2018-07-19,1099.5,
5005657747,397683292,MPDS-397683292-8363,1,,2018-07-17,2018-07-19,449,
5005657761,395521292,MPDS-395521292-8646,1,,2018-07-17,2018-07-19,383.17,
5005657764,385191292,MPDS-385191292-9671,1,,2018-07-17,2018-07-20,517.66,
5005657763,317561292,MPDS-317561292-5961,1,,2018-07-17,2018-07-19,308.43,
5005657765,378281292,MPDS-378281292-6249,1,,2018-07-17,2018-07-19,264,
5005657870,387493292,MPDS-387493292-2946,1,,2018-07-17,2018-07-19,996,
5005657918,372213292,MPDS-372213292-3642,1,,2018-07-17,2018-07-19,1598,
5005658051,398833292,MPDS-398833292-5746,1,,2018-07-17,2018-07-19,698,
5005658209,322913292,MPDS-322913292-1815,1,,2018-07-17,2018-07-19,226.58,
5005658225,396944692,MPDS-396944692-5431,1,,2018-07-17,2018-07-19,538.8,
5005658362,384983292,MPDS-384983292-7258,1,,2018-07-17,2018-07-19,739,
5005658435,365384692,MPDS-365384692-1384,1,,2018-07-17,2018-07-19,191.74,
5005657588,378331292,MPDS-378331292-4271,1,,2018-07-17,2018-07-19,825.38,
5005657762,366791292,MPDS-366791292-5657,1,,2018-07-17,2018-07-19,880,
5005657793,378123292,MPDS-378123292-6181,1,,2018-07-17,2018-07-19,1044,
5005657794,393123292,MPDS-393123292-9085,1,,2018-07-17,2018-07-19,1098.5,
5005657798,392623292,MPDS-392623292-5720,1,,2018-07-17,2018-07-19,1098,
5005657802,391711292,MPDS-391711292-1605,1,R 3- Customer - presentation different on website,2018-07-17,2018-07-20,998,
5005657673,353781292,MPDS-353781292-1556,1,,2018-07-17,2018-07-19,395,
5005657864,372393292,MPDS-372393292-9996,1,,2018-07-17,2018-07-19,1098,
5005657876,391413292,MPDS-391413292-9700,1,,2018-07-17,2018-07-19,1584,
5005657975,399563292,MPDS-399563292-1756,1,,2018-07-17,2018-07-19,298,
5005658087,364633292,MPDS-364633292-5535,1,,2018-07-17,2018-07-19,1144,
5005658090,399413292,MPDS-399413292-3446,1,,2018-07-17,2018-07-21,1449,
5005658118,392624692,MPDS-392624692-1568,1,,2018-07-17,2018-07-19,231,
5005658131,392324692,MPDS-392324692-6224,1,,2018-07-17,2018-07-19,99,
5005658503,365384692,MPDS-365384692-4150,1,,2018-07-17,2018-07-19,180.74,
5005657949,391231292,MPDS-391231292-5221,1,,2018-07-17,2018-07-20,158.8,
5005658695,384762692,384762692-7635,1,,2018-07-17,2018-07-19,644,
5005658701,393962692,393962692-9120,1,,2018-07-17,2018-07-19,695,
5005655654,384296292,MPDS-384296292-5989,1,,2018-07-17,2018-07-19,429,
5005656215,396138292,MPDS-396138292-1580,1,,2018-07-17,2018-07-19,425.33,
5005656768,395595292,MPDS-395595292-8485,1,,2018-07-17,2018-07-19,2005,
5005657316,377495292,MPDS-377495292-5275,1,,2018-07-17,2018-07-19,549.5,
5005657753,391411292,MPDS-391411292-1437,1,,2018-07-17,2018-07-22,165.33,
5005657787,388351292,MPDS-388351292-2977,1,,2018-07-17,2018-07-19,159.88,
5005657827,346253292,MPDS-346253292-3985,1,,2018-07-17,2018-07-19,438.8,
5005657861,389373292,MPDS-389373292-3501,1,,2018-07-17,2018-07-20,206.11,
5005657885,365793292,MPDS-365793292-2077,1,,2018-07-17,2018-07-19,268.57,
5005658702,391862692,391862692-8396,1,,2018-07-17,2018-07-21,821,
5005657895,322913292,MPDS-322913292-9008,1,,2018-07-17,2018-07-19,115.58,
5005658029,395533292,MPDS-395533292-1784,1,,2018-07-17,2018-07-20,684,
5005658058,397373292,MPDS-397373292-8020,1,,2018-07-17,2018-07-19,139.32,
5005658075,392213292,MPDS-392213292-9272,1,,2018-07-17,2018-07-19,892.7,
5005658089,389333292,MPDS-389333292-4351,1,,2018-07-17,2018-07-19,65.09,
5005658091,372953292,MPDS-372953292-6321,1,,2018-07-17,2018-07-19,1176.5,
5005658231,322913292,MPDS-322913292-1007,1,,2018-07-17,2018-07-19,241.58,
5005658361,387464692,MPDS-387464692-6649,1,,2018-07-17,2018-07-19,198.99,
5005658268,365793292,MPDS-365793292-8137,1,,2018-07-17,2018-07-19,400.17,
5005658441,381474692,MPDS-381474692-4273,1,,2018-07-17,2018-07-19,964,
5005658443,391194692,MPDS-391194692-3124,1,,2018-07-17,2018-07-21,1336.91,
5005658703,326492692,326492692-9916,1,,2018-07-17,2018-07-19,1024,
5005656932,385235292,MPDS-385235292-3111,1,,2018-07-17,2018-07-19,589.5,
5005657755,378693292,MPDS-378693292-6426,1,,2018-07-17,2018-07-19,212.6,
5005658490,394863292,MPDS-394863292-2238,1,,2018-07-17,2018-07-19,568.42,
5005655785,392636292,MPDS-392636292-6074,1,,2018-07-17,2018-07-20,2737.66,
5005656997,396398292,MPDS-396398292-2586,1,,2018-07-17,2018-07-20,1563,
5005657171,399647292,MPDS-399647292-7613,1,,2018-07-17,2018-07-19,1445,
5005657372,394618292,MPDS-394618292-3023,1,,2018-07-17,2018-07-19,494.5,
5005657615,374543292,MPDS-374543292-3534,1,,2018-07-17,2018-07-19,644,
5005657792,359923292,MPDS-359923292-6954,1,,2018-07-17,2018-07-21,1044,
5005657800,398241292,MPDS-398241292-6032,1,,2018-07-17,2018-07-22,1144,
5005657834,391263292,MPDS-391263292-6366,1,,2018-07-17,2018-07-19,832.17,
5005658021,397424692,MPDS-397424692-2043,1,,2018-07-17,2018-07-19,966.34,
5005658020,374913292,MPDS-374913292-2078,1,,2018-07-17,2018-07-19,686.92,
5005658023,365793292,MPDS-365793292-1812,1,,2018-07-17,2018-07-19,360.34,
5005658024,374913292,MPDS-374913292-5262,1,,2018-07-17,2018-07-19,686.93,
5005658088,371724692,MPDS-371724692-7317,1,,2018-07-17,2018-07-19,168.04,
5005658130,375733292,MPDS-375733292-7503,1,,2018-07-17,2018-07-19,862.85,
5005658148,311111292,MPDS-311111292-3154,1,,2018-07-17,2018-07-19,594,
5005658154,396813292,MPDS-396813292-4527,1,,2018-07-17,2018-07-19,678.75,
5005658256,391811292,MPDS-391811292-7574,1,,2018-07-17,2018-07-19,598,
5005658273,397294692,MPDS-397294692-3725,1,,2018-07-17,2018-07-20,219,
5005658281,395764692,MPDS-395764692-8248,1,,2018-07-17,2018-07-19,158.43,
5005658323,398894692,MPDS-398894692-1734,1,,2018-07-17,2018-07-19,657.79,
5005658405,313691292,MPDS-313691292-2656,1,,2018-07-17,2018-07-23,124.16,
5005658423,396184692,MPDS-396184692-1760,1,,2018-07-17,2018-07-22,516,
5005656235,373647292,MPDS-373647292-1847,1,R 11- Quality - item damaged,2018-07-17,2018-07-19,1765.33,
5005656204,383978292,MPDS-383978292-9461,1,,2018-07-17,2018-07-20,1666.33,
5005656779,387937292,MPDS-387937292-9657,1,,2018-07-17,2018-07-19,624,
5005657563,393731292,MPDS-393731292-4411,1,,2018-07-17,2018-07-21,1248.75,
5005657613,385171292,MPDS-385171292-2806,1,,2018-07-17,2018-07-23,720.94,
5005657620,342143292,MPDS-342143292-6231,1,,2018-07-17,2018-07-20,598.5,
5005657655,395351292,MPDS-395351292-9775,1,,2018-07-17,2018-07-21,314.75,
5005657722,381493292,MPDS-381493292-6303,1,,2018-07-17,2018-07-20,318.5,
5005657731,372663292,MPDS-372663292-6505,1,,2018-07-17,2018-07-20,348.2,
5005657739,381831292,MPDS-381831292-8638,1,,2018-07-17,2018-07-20,399.5,
5005657743,399193292,MPDS-399193292-5100,1,,2018-07-17,2018-07-19,504.8,
5005657748,391381292,MPDS-391381292-6201,1,,2018-07-17,2018-07-19,1598,
5005657749,372161292,MPDS-372161292-6030,1,,2018-07-17,2018-07-20,398.5,
5005657750,392331292,MPDS-392331292-2821,1,,2018-07-17,2018-07-20,265.33,
5005657832,389373292,MPDS-389373292-2712,1,,2018-07-17,2018-07-20,187.11,
5005657843,355943292,MPDS-355943292-5730,1,,2018-07-17,2018-07-20,994,
5005657910,398383292,MPDS-398383292-8848,1,,2018-07-17,2018-07-20,944,
5005657981,394933292,MPDS-394933292-4292,1,,2018-07-17,2018-07-19,649,
5005658026,375733292,MPDS-375733292-9686,1,,2018-07-17,2018-07-19,312.85,
5005658037,371724692,MPDS-371724692-9093,1,,2018-07-17,2018-07-19,228.04,
5005658078,376723292,MPDS-376723292-5898,1,,2018-07-17,2018-07-20,318.9,
5005658079,398844692,MPDS-398844692-3261,1,,2018-07-17,2018-07-19,163.88,
5005658102,371533292,MPDS-371533292-9386,1,,2018-07-17,2018-07-19,1364.33,
5005658333,313691292,MPDS-313691292-8026,1,,2018-07-17,2018-07-23,284.52,
5005656442,378187292,MPDS-378187292-9822,1,,2018-07-17,2018-07-19,2144,
5005656441,385878292,MPDS-385878292-3356,1,,2018-07-17,2018-07-21,644,
5005657797,398111292,MPDS-398111292-4352,1,,2018-07-17,2018-07-19,1098,
5005658022,365243292,MPDS-365243292-9239,1,,2018-07-17,2018-07-19,795,
5005658028,396823292,MPDS-396823292-6888,1,,2018-07-17,2018-07-19,89.92,
5005658057,378693292,MPDS-378693292-4203,1,,2018-07-17,2018-07-19,121.6,
5005658056,382313292,MPDS-382313292-4569,1,,2018-07-17,2018-07-19,1969,
5005658095,389333292,MPDS-389333292-3650,1,,2018-07-17,2018-07-19,303.46,
5005658328,398364692,MPDS-398364692-3234,1,,2018-07-17,2018-07-21,1444,
5005658469,394863292,MPDS-394863292-6886,1,,2018-07-17,2018-07-19,768.42,
5005658470,389894692,MPDS-389894692-5218,1,,2018-07-17,2018-07-19,444,
5005658536,393454692,MPDS-393454692-2269,1,,2018-07-17,2018-07-20,123.88,
5005657845,391883292,MPDS-391883292-6225,1,,2018-07-17,2018-07-19,448,
5005658035,378693292,MPDS-378693292-7528,1,,2018-07-17,2018-07-19,321.6,
5005658242,336344692,MPDS-336344692-9452,1,,2018-07-17,2018-07-19,895,
5005658636,391742692,MPDS-391742692-9802,1,,2018-07-17,2018-07-19,225.07,
5005656514,384445292,MPDS-384445292-6946,1,R 3- Customer - presentation different on website,2018-07-17,2018-07-20,1044,
5005656552,396638292,MPDS-396638292-4136,1,,2018-07-17,2018-07-20,444,
5005657069,338191292,MPDS-338191292-3308,1,,2018-07-17,2018-07-20,798.5,
5005657327,375535292,MPDS-375535292-4798,1,,2018-07-17,2018-07-19,1139.75,
5005657424,373191292,MPDS-373191292-5882,1,,2018-07-17,2018-07-19,595,
5005657475,385881292,MPDS-385881292-6880,1,,2018-07-17,2018-07-19,278,
5005657477,376191292,MPDS-376191292-5834,1,,2018-07-17,2018-07-20,194.87,
5005657668,379711292,MPDS-379711292-8540,1,,2018-07-17,2018-07-20,798,
5005657667,376411292,MPDS-376411292-2091,1,,2018-07-17,2018-07-20,284,
5005657740,371523292,MPDS-371523292-5971,1,,2018-07-17,2018-07-20,599,
5005657768,391611292,MPDS-391611292-3930,1,,2018-07-17,2018-07-19,385,
5005657830,371373292,MPDS-371373292-9121,1,,2018-07-17,2018-07-19,73.43,
5005657939,381253292,MPDS-381253292-2081,1,,2018-07-17,2018-07-19,799,
5005657977,391943292,MPDS-391943292-5301,1,,2018-07-17,2018-07-19,500,
5005657979,373483292,MPDS-373483292-5829,1,,2018-07-17,2018-07-21,1198,
5005658251,398244692,MPDS-398244692-4641,1,,2018-07-17,2018-07-19,270,
5005658590,311834692,MPDS-311834692-6169,1,,2018-07-17,2018-07-20,444,
5005657249,378367292,MPDS-378367292-6051,1,,2018-07-17,2018-07-20,424,
5005658025,343873292,MPDS-343873292-3862,1,,2018-07-17,2018-07-19,258.5,
5005658325,397994692,MPDS-397994692-7897,1,,2018-07-17,2018-07-19,849,
5005658315,398894692,MPDS-398894692-1320,1,,2018-07-17,2018-07-19,228.85,
5005658471,398474692,MPDS-398474692-8345,1,,2018-07-17,2018-07-19,1098,
5005658712,316892692,316892692-5180,1,,2018-07-17,2018-07-19,113.37,
5005656609,379877292,MPDS-379877292-9332,1,,2018-07-17,2018-07-20,1549,
5005657672,393117292,MPDS-393117292-2288,1,,2018-07-17,2018-07-19,1099,
5005657980,396973292,MPDS-396973292-4691,1,,2018-07-17,2018-07-23,1199,
5005657987,335971292,MPDS-335971292-6840,1,,2018-07-17,2018-07-20,795,
5005657989,394211292,MPDS-394211292-1469,1,,2018-07-17,2018-07-21,1024,
5005657990,396193292,MPDS-396193292-4429,1,,2018-07-17,2018-07-19,716.33,
5005657991,395683292,MPDS-395683292-5967,1,,2018-07-17,2018-07-20,749,
5005657996,393213292,MPDS-393213292-7526,1,,2018-07-17,2018-07-19,1297,
5005658111,361373292,MPDS-361373292-2542,1,,2018-07-17,2018-07-20,399.75,
5005658310,396863292,MPDS-396863292-5568,1,,2018-07-17,2018-07-19,1796,
5005658723,312792692,312792692-1838,1,,2018-07-17,2018-07-19,1081.8,
5005658730,332482692,332482692-1494,1,,2018-07-17,2018-07-19,377.33,
5005658748,382682692,382682692-2518,1,,2018-07-17,2018-07-20,550,
5005658749,389782692,389782692-5058,1,,2018-07-17,2018-07-19,108.17,
5005658757,368892692,368892692-4865,1,R 11- Quality - item damaged,2018-07-17,2018-07-21,345.33,
5005657156,386765292,MPDS-386765292-3346,1,,2018-07-17,2018-07-20,1494,
5005657573,375611292,MPDS-375611292-3305,1,,2018-07-17,2018-07-19,1844,
5005657592,393731292,MPDS-393731292-8341,1,,2018-07-17,2018-07-21,449.75,
5005657812,361373292,MPDS-361373292-6354,1,,2018-07-17,2018-07-20,548.75,
5005657847,352743292,MPDS-352743292-6765,1,,2018-07-17,2018-07-20,683,
5005656394,372987292,MPDS-372987292-5441,1,,2018-07-17,2018-07-19,1229.5,
5005656712,381185292,MPDS-381185292-2912,1,,2018-07-17,2018-07-20,481.78,
5005657302,388958292,MPDS-388958292-8234,1,,2018-07-17,2018-07-19,134.37,
5005657290,362717292,MPDS-362717292-2428,1,,2018-07-17,2018-07-20,273.88,
5005657786,376723292,MPDS-376723292-3081,1,,2018-07-17,2018-07-20,99.9,
5005657853,393553292,MPDS-393553292-3842,1,R 6- Quality - wrong item,2018-07-17,2018-07-19,145,
5005657855,393371292,MPDS-393371292-1504,1,,2018-07-17,2018-07-20,222.11,
5005657869,392683292,MPDS-392683292-5176,1,,2018-07-17,2018-07-21,289,
5005657930,397313292,MPDS-397313292-3540,1,,2018-07-17,2018-07-19,149.75,
5005657986,385791292,MPDS-385791292-3887,1,,2018-07-17,2018-07-20,569.32,
5005657988,389751292,MPDS-389751292-8646,1,R 11- Quality - item damaged,2018-07-17,2018-07-20,575,
5005657995,397293292,MPDS-397293292-4121,1,,2018-07-17,2018-07-19,798,
5005658269,387364692,MPDS-387364692-4344,1,,2018-07-17,2018-07-20,1679,
5005658309,388631292,MPDS-388631292-8575,1,,2018-07-17,2018-07-20,298,
5005658311,398894692,MPDS-398894692-5620,1,,2018-07-17,2018-07-19,419.85,
5005658379,399364692,MPDS-399364692-8785,1,R 11- Quality - item damaged,2018-07-17,2018-07-20,449,
5005658446,399864692,MPDS-399864692-3985,1,,2018-07-17,2018-07-20,872.11,
5005658444,374613292,MPDS-374613292-1057,1,R 11- Quality - item damaged,2018-07-17,2018-07-19,109,
5005656392,381887292,MPDS-381887292-6211,1,,2018-07-17,2018-07-19,143,
5005657736,386623292,MPDS-386623292-9416,1,,2018-07-17,2018-07-19,1695,
5005657846,394463292,MPDS-394463292-2190,1,,2018-07-17,2018-07-19,598,
5005657854,397373292,MPDS-397373292-7614,1,,2018-07-17,2018-07-19,144.32,
5005657900,385553292,MPDS-385553292-6592,1,,2018-07-17,2018-07-20,1369.4,
5005657944,398283292,MPDS-398283292-5657,1,,2018-07-17,2018-07-20,516.33,
5005658019,391143292,MPDS-391143292-6346,1,,2018-07-17,2018-07-19,1129,
5005658214,339524692,MPDS-339524692-8280,1,,2018-07-17,2018-07-19,1744,
5005658245,391153292,MPDS-391153292-6054,1,,2018-07-17,2018-07-19,699.5,
5005658551,335384692,MPDS-335384692-7479,1,,2018-07-17,2018-07-20,465.33,
5005656612,389485292,MPDS-389485292-8595,1,,2018-07-17,2018-07-20,723.47,
5005656699,387917292,MPDS-387917292-8822,1,,2018-07-17,2018-07-20,2074.64,
5005657188,345989292,MPDS-345989292-5209,1,,2018-07-17,2018-07-19,565.33,
5005657332,378721292,MPDS-378721292-9943,1,,2018-07-17,2018-07-20,1410.83,
